No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
26808,122.0,175.0,14.0,45.0,1200.0,70.0,12.7,1009.7,-1.3,0.0,N,1.2,Dingling,2016-03-21 23:00:00
26809,121.0,159.0,16.0,42.0,1200.0,73.0,13.2,1009.5,-1.2,0.0,SW,0.3,Dingling,2016-03-22 00:00:00
26810,128.0,229.0,15.0,52.0,1200.0,54.0,12.2,1009.5,-0.7,0.0,N,1.1,Dingling,2016-03-22 01:00:00
26811,119.0,166.0,17.0,37.0,1200.0,68.0,11.9,1009.3,-0.6,0.0,ENE,0.5,Dingling,2016-03-22 02:00:00
26812,121.0,190.0,15.0,39.0,1200.0,60.0,11.8,1009.5,-0.4,0.0,N,0.8,Dingling,2016-03-22 03:00:00
26813,127.0,214.0,14.0,42.0,1200.0,47.0,10.9,1010.0,0.0,0.0,NW,1.5,Dingling,2016-03-22 04:00:00
26814,129.0,251.0,14.0,49.0,1200.0,41.0,10.2,1010.6,0.2,0.0,NE,0.1,Dingling,2016-03-22 05:00:00
26815,122.0,203.0,13.0,39.0,1200.0,47.0,10.7,1011.6,0.1,0.0,SSW,0.3,Dingling,2016-03-22 06:00:00
26816,120.0,184.0,13.0,42.0,1200.0,40.0,10.2,1012.8,0.8,0.0,NW,1.0,Dingling,2016-03-22 07:00:00
26817,138.0,235.0,13.0,50.0,1200.0,28.0,11.6,1013.7,0.9,0.0,WSW,0.6,Dingling,2016-03-22 08:00:00
26818,155.0,247.0,15.0,64.0,1300.0,22.0,13.2,1014.3,-0.8,0.0,WSW,1.0,Dingling,2016-03-22 09:00:00
26819,160.0,220.0,24.0,94.0,1300.0,30.0,14.3,1014.6,-1.0,0.0,WNW,1.0,Dingling,2016-03-22 10:00:00
26820,144.0,192.0,24.0,78.0,1400.0,53.0,14.8,1014.4,-0.9,0.0,SSW,1.3,Dingling,2016-03-22 11:00:00
26821,97.0,127.0,21.0,39.0,1400.0,93.0,15.3,1014.0,-0.5,0.0,N,1.5,Dingling,2016-03-22 12:00:00
26822,89.0,117.0,20.0,37.0,1200.0,96.0,15.7,1013.5,-0.5,0.0,SW,1.1,Dingling,2016-03-22 13:00:00
26823,103.0,165.0,23.0,56.0,1200.0,76.0,15.6,1012.8,-1.1,0.0,S,1.8,Dingling,2016-03-22 14:00:00
26824,89.0,202.0,28.0,61.0,1300.0,69.0,16.0,1012.1,-1.1,0.0,SSW,2.1,Dingling,2016-03-22 15:00:00
26825,99.0,230.0,30.0,63.0,1400.0,73.0,15.6,1011.8,-1.9,0.0,S,3.0,Dingling,2016-03-22 16:00:00
26826,108.0,254.0,28.0,61.0,1500.0,71.0,15.3,1011.9,-1.8,0.0,S,2.1,Dingling,2016-03-22 17:00:00
26827,82.0,240.0,21.0,54.0,1600.0,74.0,14.4,1012.3,-1.7,0.0,S,1.9,Dingling,2016-03-22 18:00:00
26828,85.0,227.0,16.0,55.0,1500.0,60.0,13.7,1013.1,-1.9,0.0,SSE,1.3,Dingling,2016-03-22 19:00:00
26829,72.0,211.0,13.0,54.0,1500.0,42.0,13.3,1014.3,-1.5,0.0,E,1.4,Dingling,2016-03-22 20:00:00
26830,68.0,197.0,14.0,47.0,1500.0,51.0,12.6,1015.8,-1.7,0.0,NE,1.7,Dingling,2016-03-22 21:00:00
26831,28.0,46.0,6.0,13.0,1400.0,85.0,11.8,1017.1,-6.6,0.0,NE,1.7,Dingling,2016-03-22 22:00:00
26832,11.0,13.0,3.0,4.0,1200.0,93.0,11.0,1018.2,-8.8,0.0,N,3.0,Dingling,2016-03-22 23:00:00
26833,10.0,61.0,3.0,2.0,1000.0,98.0,10.7,1019.0,-10.2,0.0,N,3.2,Dingling,2016-03-23 00:00:00
26834,5.0,44.0,2.0,2.0,800.0,97.0,9.6,1019.7,-11.1,0.0,NNE,2.6,Dingling,2016-03-23 01:00:00
26835,7.0,20.0,2.0,2.0,600.0,95.0,8.5,1020.4,-11.5,0.0,NNE,1.7,Dingling,2016-03-23 02:00:00
26836,5.0,10.0,2.0,2.0,500.0,93.0,8.6,1020.8,-12.0,0.0,N,2.3,Dingling,2016-03-23 03:00:00
26837,5.0,12.0,2.0,2.0,400.0,91.0,7.6,1021.4,-12.3,0.0,NNW,2.3,Dingling,2016-03-23 04:00:00
26838,3.0,10.0,3.0,2.0,400.0,88.0,7.1,1022.3,-12.2,0.0,N,2.9,Dingling,2016-03-23 05:00:00
26839,6.0,6.0,3.0,2.0,300.0,86.0,6.0,1022.9,-11.6,0.0,N,1.5,Dingling,2016-03-23 06:00:00
26840,3.0,13.0,3.0,2.0,300.0,83.0,6.0,1023.6,-11.6,0.0,NNE,1.3,Dingling,2016-03-23 07:00:00
26841,7.0,34.0,3.0,4.0,300.0,75.0,8.1,1024.3,-11.8,0.0,N,1.5,Dingling,2016-03-23 08:00:00
26842,3.0,60.0,2.0,2.0,300.0,86.0,9.6,1024.4,-13.0,0.0,NE,3.0,Dingling,2016-03-23 09:00:00
26843,10.0,53.0,2.0,2.0,300.0,90.0,10.1,1024.2,-13.9,0.0,N,3.5,Dingling,2016-03-23 10:00:00
26844,10.0,39.0,2.0,2.0,300.0,92.0,12.0,1023.5,-13.9,0.0,NW,3.3,Dingling,2016-03-23 11:00:00
26845,4.0,100.0,3.0,2.0,300.0,93.0,12.7,1022.6,-14.2,0.0,NW,4.6,Dingling,2016-03-23 12:00:00
26846,7.0,48.0,3.0,2.0,300.0,96.0,13.9,1021.9,-15.1,0.0,NNW,3.9,Dingling,2016-03-23 13:00:00
26847,8.0,61.0,2.0,2.0,300.0,98.0,14.4,1020.9,-15.8,0.0,NW,4.8,Dingling,2016-03-23 14:00:00
26848,4.0,53.0,3.0,2.0,300.0,101.0,14.5,1020.6,-16.8,0.0,N,4.0,Dingling,2016-03-23 15:00:00
26849,5.0,24.0,3.0,2.0,300.0,102.0,14.5,1020.3,-15.7,0.0,N,3.1,Dingling,2016-03-23 16:00:00
26850,4.0,33.0,3.0,2.0,300.0,102.0,13.7,1020.4,-16.3,0.0,NNW,3.7,Dingling,2016-03-23 17:00:00
26851,4.0,22.0,2.5,2.0,250.0,101.5,12.4,1020.7,-16.3,0.0,NNW,3.6,Dingling,2016-03-23 18:00:00
26852,4.0,11.0,2.0,2.0,200.0,101.0,11.2,1021.6,-16.3,0.0,N,3.1,Dingling,2016-03-23 19:00:00
26853,4.0,14.0,2.0,2.0,200.0,99.0,10.3,1022.7,-15.3,0.0,NNE,2.4,Dingling,2016-03-23 20:00:00
26854,3.0,15.0,3.0,2.0,200.0,97.0,9.3,1023.6,-14.6,0.0,NNE,2.1,Dingling,2016-03-23 21:00:00
26855,4.0,10.0,4.0,2.0,200.0,95.0,8.5,1024.5,-14.5,0.0,NE,1.6,Dingling,2016-03-23 22:00:00
26856,4.0,6.0,4.0,2.0,300.0,93.0,7.7,1025.0,-14.5,0.0,ENE,0.9,Dingling,2016-03-23 23:00:00
26857,5.0,5.0,4.0,2.0,300.0,90.0,5.9,1025.2,-13.7,0.0,ENE,0.7,Dingling,2016-03-24 00:00:00
26858,5.0,5.0,4.0,2.0,300.0,87.0,4.5,1025.4,-12.9,0.0,NE,0.5,Dingling,2016-03-24 01:00:00
26859,4.0,19.0,2.0,2.0,300.0,77.0,4.3,1025.4,-13.6,0.0,NNW,1.3,Dingling,2016-03-24 02:00:00
26860,3.0,23.0,2.0,3.0,300.0,72.0,4.0,1025.1,-13.4,0.0,N,1.4,Dingling,2016-03-24 03:00:00
26861,5.0,7.0,2.0,2.0,300.0,82.0,2.7,1024.7,-13.2,0.0,NW,1.7,Dingling,2016-03-24 04:00:00
26862,5.0,5.0,2.0,2.0,300.0,85.0,2.3,1024.7,-13.1,0.0,NNE,1.2,Dingling,2016-03-24 05:00:00
26863,4.0,6.0,2.0,3.0,300.0,80.0,1.4,1025.0,-13.2,0.0,NNE,0.6,Dingling,2016-03-24 06:00:00
26864,6.0,8.0,2.0,3.0,300.0,77.0,3.9,1025.3,-13.0,0.0,NNW,1.8,Dingling,2016-03-24 07:00:00
26865,10.0,19.0,3.0,9.0,300.0,70.0,5.9,1025.5,-12.2,0.0,NNW,1.5,Dingling,2016-03-24 08:00:00
26866,8.0,13.0,4.0,9.0,300.0,74.0,9.2,1025.3,-13.9,0.0,N,3.2,Dingling,2016-03-24 09:00:00
26867,9.0,38.0,3.0,5.0,300.0,85.0,10.5,1024.7,-14.3,0.0,NNW,4.9,Dingling,2016-03-24 10:00:00
26868,12.0,59.0,2.0,3.0,300.0,91.0,11.3,1023.8,-14.5,0.0,NW,3.7,Dingling,2016-03-24 11:00:00
26869,12.0,16.0,2.0,3.0,200.0,93.0,12.2,1022.6,-14.6,0.0,NNW,3.6,Dingling,2016-03-24 12:00:00
26870,9.0,20.0,2.0,4.0,200.0,93.0,13.0,1021.3,-13.9,0.0,WNW,3.0,Dingling,2016-03-24 13:00:00
26871,11.0,20.0,2.0,5.0,300.0,95.0,14.6,1020.1,-14.6,0.0,WNW,3.1,Dingling,2016-03-24 14:00:00
26872,10.0,33.0,2.0,6.0,300.0,97.0,14.7,1019.2,-15.5,0.0,N,3.6,Dingling,2016-03-24 15:00:00
26873,13.0,27.0,3.0,6.0,300.0,99.0,15.2,1018.7,-15.1,0.0,NW,2.5,Dingling,2016-03-24 16:00:00
26874,12.0,25.0,2.0,5.0,300.0,102.0,14.8,1018.5,-14.4,0.0,NW,2.1,Dingling,2016-03-24 17:00:00
26875,10.0,33.0,2.0,7.0,400.0,98.0,13.6,1018.8,-14.4,0.0,NNW,2.2,Dingling,2016-03-24 18:00:00
26876,7.0,14.0,2.0,2.0,400.0,101.0,11.1,1019.5,-14.6,0.0,NW,1.3,Dingling,2016-03-24 19:00:00
26877,4.0,21.0,2.0,4.0,400.0,97.0,10.5,1020.4,-14.3,0.0,NE,1.4,Dingling,2016-03-24 20:00:00
26878,3.0,11.0,2.0,2.0,300.0,96.0,10.3,1021.0,-13.7,0.0,NE,2.2,Dingling,2016-03-24 21:00:00
26879,3.0,7.0,2.0,2.0,300.0,95.0,9.6,1021.4,-13.6,0.0,NE,1.6,Dingling,2016-03-24 22:00:00
26880,4.0,5.0,2.0,2.0,300.0,91.0,8.9,1021.3,-13.5,0.0,NNE,1.7,Dingling,2016-03-24 23:00:00
26881,3.0,5.0,2.0,2.0,300.0,89.0,7.9,1021.4,-13.1,0.0,NW,0.7,Dingling,2016-03-25 00:00:00
26882,3.0,5.0,2.0,2.0,300.0,87.0,6.8,1021.3,-12.9,0.0,NNE,1.2,Dingling,2016-03-25 01:00:00
26883,8.0,18.0,2.0,9.0,300.0,67.0,5.6,1021.1,-12.4,0.0,NE,1.4,Dingling,2016-03-25 02:00:00
26884,11.0,12.0,2.0,10.0,300.0,61.0,5.0,1020.7,-12.5,0.0,N,1.8,Dingling,2016-03-25 03:00:00
26885,3.0,5.0,2.0,4.0,300.0,81.0,4.9,1020.6,-12.6,0.0,NNE,1.5,Dingling,2016-03-25 04:00:00
26886,4.0,5.0,2.0,2.0,300.0,82.0,5.8,1020.6,-12.8,0.0,NNE,2.1,Dingling,2016-03-25 05:00:00
26887,3.0,6.0,2.0,4.0,300.0,78.0,5.7,1020.7,-12.8,0.0,NNE,2.3,Dingling,2016-03-25 06:00:00
26888,5.0,10.0,2.0,3.0,300.0,79.0,5.5,1021.1,-12.1,0.0,N,2.2,Dingling,2016-03-25 07:00:00
26889,5.0,26.0,2.0,4.0,300.0,79.0,8.3,1021.3,-11.7,0.0,N,2.0,Dingling,2016-03-25 08:00:00
26890,5.0,28.0,2.0,3.0,300.0,85.0,9.7,1021.5,-12.2,0.0,N,3.1,Dingling,2016-03-25 09:00:00
26891,8.0,18.0,2.0,3.0,300.0,89.0,11.0,1021.4,-11.8,0.0,WSW,1.6,Dingling,2016-03-25 10:00:00
26892,6.0,15.0,2.0,3.0,300.0,95.0,12.3,1020.8,-12.9,0.0,NNE,1.6,Dingling,2016-03-25 11:00:00
26893,6.0,16.0,2.0,4.0,300.0,98.0,12.8,1019.7,-11.7,0.0,W,3.0,Dingling,2016-03-25 12:00:00
26894,6.0,6.0,2.0,3.0,300.0,102.0,13.1,1018.7,-13.0,0.0,NNW,2.0,Dingling,2016-03-25 13:00:00
26895,10.0,19.0,2.0,3.0,300.0,103.0,14.2,1017.6,-13.0,0.0,N,3.1,Dingling,2016-03-25 14:00:00
26896,10.0,29.0,2.0,5.0,300.0,103.0,15.3,1016.5,-13.0,0.0,WNW,4.4,Dingling,2016-03-25 15:00:00
26897,13.0,26.0,2.0,5.0,300.0,102.0,15.4,1016.0,-13.9,0.0,NNW,3.1,Dingling,2016-03-25 16:00:00
26898,11.0,23.0,2.0,4.0,300.0,105.0,15.1,1015.6,-13.2,0.0,NNW,3.6,Dingling,2016-03-25 17:00:00
26899,12.0,34.0,2.0,7.0,300.0,102.0,14.4,1015.7,-13.7,0.0,NNW,2.1,Dingling,2016-03-25 18:00:00
26900,11.0,43.0,2.0,6.0,300.0,100.0,12.2,1016.1,-12.2,0.0,NNW,1.5,Dingling,2016-03-25 19:00:00
26901,10.0,30.0,2.0,4.0,300.0,103.0,12.1,1017.0,-13.0,0.0,NNE,1.6,Dingling,2016-03-25 20:00:00
26902,9.0,34.0,2.0,3.0,300.0,104.0,11.5,1017.5,-12.8,0.0,NE,3.0,Dingling,2016-03-25 21:00:00
26903,10.0,11.0,2.0,3.0,300.0,99.0,10.7,1017.7,-12.0,0.0,N,1.7,Dingling,2016-03-25 22:00:00
26904,5.0,6.0,2.0,3.0,300.0,96.0,10.4,1017.8,-11.6,0.0,NNE,2.4,Dingling,2016-03-25 23:00:00
26905,7.0,7.0,2.0,3.0,300.0,94.0,8.5,1017.9,-11.5,0.0,WNW,1.0,Dingling,2016-03-26 00:00:00
26906,7.0,7.0,2.0,2.0,300.0,91.0,8.2,1017.9,-10.7,0.0,N,1.0,Dingling,2016-03-26 01:00:00
26907,3.0,8.0,2.0,3.0,300.0,88.0,6.8,1017.8,-10.5,0.0,NNE,1.0,Dingling,2016-03-26 02:00:00
26908,6.0,14.0,2.0,6.0,300.0,85.0,7.1,1017.7,-10.2,0.0,N,1.1,Dingling,2016-03-26 03:00:00
26909,7.0,9.0,2.0,7.0,300.0,80.0,7.4,1017.3,-10.4,0.0,NNW,1.7,Dingling,2016-03-26 04:00:00
26910,5.0,18.0,2.0,4.0,300.0,82.0,8.1,1017.4,-10.3,0.0,N,2.0,Dingling,2016-03-26 05:00:00
26911,8.0,23.0,5.0,9.0,300.0,73.0,7.8,1017.5,-10.6,0.0,NNW,2.2,Dingling,2016-03-26 06:00:00
26912,10.0,30.0,6.0,10.0,400.0,72.0,8.0,1018.0,-10.4,0.0,NW,1.4,Dingling,2016-03-26 07:00:00
26913,10.0,39.0,6.0,10.0,400.0,73.0,10.9,1018.1,-10.0,0.0,NNW,2.1,Dingling,2016-03-26 08:00:00
26914,10.0,421.0,12.0,10.0,400.0,76.0,12.2,1018.1,-10.8,0.0,NNW,4.3,Dingling,2016-03-26 09:00:00
26915,10.0,68.0,18.0,10.0,400.0,77.0,13.5,1017.9,-11.1,0.0,NNW,4.6,Dingling,2016-03-26 10:00:00
26916,15.0,56.0,17.0,10.0,500.0,84.0,15.0,1017.2,-10.7,0.0,NW,4.3,Dingling,2016-03-26 11:00:00
26917,13.0,83.0,16.0,9.0,500.0,89.0,16.2,1016.0,-9.7,0.0,WNW,3.7,Dingling,2016-03-26 12:00:00
26918,16.0,35.0,16.0,8.0,500.0,93.0,17.7,1014.6,-10.2,0.0,NW,3.4,Dingling,2016-03-26 13:00:00
26919,14.0,56.0,15.0,7.0,400.0,99.0,19.0,1013.5,-11.1,0.0,WNW,4.6,Dingling,2016-03-26 14:00:00
26920,16.0,42.0,13.0,7.0,400.0,103.0,19.6,1012.6,-11.7,0.0,WNW,4.0,Dingling,2016-03-26 15:00:00
26921,14.0,28.0,12.0,5.0,400.0,104.0,20.2,1011.8,-12.4,0.0,NW,3.7,Dingling,2016-03-26 16:00:00
26922,6.0,38.0,11.0,4.0,400.0,104.0,19.7,1011.7,-12.8,0.0,NNW,4.1,Dingling,2016-03-26 17:00:00
26923,4.0,50.0,11.0,6.0,300.0,102.0,18.6,1011.9,-13.7,0.0,NW,3.9,Dingling,2016-03-26 18:00:00
26924,8.0,33.0,11.0,5.0,300.0,98.0,17.2,1012.2,-12.5,0.0,NNW,4.0,Dingling,2016-03-26 19:00:00
26925,5.0,33.0,11.0,4.0,300.0,94.0,16.9,1012.8,-12.7,0.0,NNW,4.9,Dingling,2016-03-26 20:00:00
26926,5.0,8.0,11.0,4.0,300.0,91.0,16.1,1013.3,-12.4,0.0,NNW,3.9,Dingling,2016-03-26 21:00:00
26927,5.0,5.0,11.0,6.0,300.0,86.0,15.5,1013.5,-12.9,0.0,NNW,3.0,Dingling,2016-03-26 22:00:00
26928,3.0,6.0,11.0,6.0,300.0,74.0,12.0,1013.6,-11.6,0.0,NW,0.7,Dingling,2016-03-26 23:00:00
26929,3.0,32.0,11.0,21.0,300.0,49.0,9.4,1013.2,-10.2,0.0,NNW,1.8,Dingling,2016-03-27 00:00:00
26930,4.0,24.0,12.0,17.0,300.0,61.0,8.5,1013.1,-10.4,0.0,NNW,2.0,Dingling,2016-03-27 01:00:00
26931,7.0,16.0,14.0,12.0,300.0,70.0,11.0,1013.0,-12.5,0.0,NW,2.3,Dingling,2016-03-27 02:00:00
26932,12.0,17.0,21.0,15.0,400.0,64.0,8.3,1012.5,-11.1,0.0,NNW,1.2,Dingling,2016-03-27 03:00:00
26933,11.0,20.0,21.0,14.0,400.0,66.0,7.9,1012.2,-12.0,0.0,NNW,1.4,Dingling,2016-03-27 04:00:00
26934,8.0,16.0,19.0,11.0,400.0,69.0,9.5,1011.7,-13.0,0.0,N,1.6,Dingling,2016-03-27 05:00:00
26935,6.0,13.0,18.0,11.0,400.0,70.0,9.4,1011.8,-14.5,0.0,NW,1.7,Dingling,2016-03-27 06:00:00
26936,7.0,26.0,17.0,10.0,500.0,72.0,10.0,1012.2,-13.3,0.0,NNW,1.9,Dingling,2016-03-27 07:00:00
26937,12.0,79.0,18.0,12.0,500.0,71.0,13.3,1012.2,-13.7,0.0,NNE,2.2,Dingling,2016-03-27 08:00:00
26938,8.0,52.0,19.0,13.0,500.0,69.0,15.8,1012.3,-13.6,0.0,NNE,1.8,Dingling,2016-03-27 09:00:00
26939,12.0,50.0,17.0,12.0,500.0,75.0,17.7,1012.1,-14.4,0.0,NW,3.8,Dingling,2016-03-27 10:00:00
26940,10.0,37.0,15.0,11.0,500.0,78.0,18.9,1011.3,-16.2,0.0,WNW,4.6,Dingling,2016-03-27 11:00:00
26941,7.0,25.0,13.0,10.0,500.0,88.0,19.8,1010.2,-17.1,0.0,WNW,4.7,Dingling,2016-03-27 12:00:00
26942,5.0,21.0,12.0,7.0,400.0,94.0,20.9,1009.0,-16.3,0.0,NW,3.5,Dingling,2016-03-27 13:00:00
26943,3.0,10.0,12.0,6.0,400.0,100.0,21.5,1007.5,-15.8,0.0,NW,3.5,Dingling,2016-03-27 14:00:00
26944,11.0,11.0,12.0,9.0,400.0,104.0,22.4,1006.0,-15.2,0.0,WNW,2.6,Dingling,2016-03-27 15:00:00
26945,5.0,80.0,14.0,9.0,400.0,108.0,22.1,1005.3,-15.4,0.0,S,3.1,Dingling,2016-03-27 16:00:00
26946,11.0,30.0,13.0,11.0,400.0,107.0,21.4,1005.1,-14.3,0.0,S,3.8,Dingling,2016-03-27 17:00:00
26947,14.0,56.0,13.0,17.0,400.0,110.0,20.0,1005.4,-15.3,0.0,S,2.3,Dingling,2016-03-27 18:00:00
26948,15.0,64.0,13.0,24.0,400.0,88.0,18.6,1005.4,-15.0,0.0,SSE,2.3,Dingling,2016-03-27 19:00:00
26949,22.0,67.0,13.0,26.0,400.0,68.0,15.7,1005.9,-12.7,0.0,NNW,0.9,Dingling,2016-03-27 20:00:00
26950,14.0,50.0,12.0,24.0,400.0,63.0,13.1,1006.1,-11.5,0.0,NNW,1.6,Dingling,2016-03-27 21:00:00
26951,11.0,44.0,12.0,21.0,400.0,64.0,11.8,1006.1,-11.1,0.0,NNE,1.8,Dingling,2016-03-27 22:00:00
26952,16.0,49.0,13.0,23.0,400.0,61.0,10.9,1005.7,-11.9,0.0,ENE,0.9,Dingling,2016-03-27 23:00:00
26953,17.0,50.0,12.0,21.0,400.0,58.0,10.0,1005.2,-10.2,0.0,NW,0.4,Dingling,2016-03-28 00:00:00
26954,18.0,45.0,12.0,19.0,400.0,57.0,9.3,1004.8,-10.8,0.0,NNE,1.5,Dingling,2016-03-28 01:00:00
26955,19.0,52.0,2.0,19.0,500.0,53.0,7.8,1004.6,-10.6,0.0,ENE,0.9,Dingling,2016-03-28 02:00:00
26956,16.0,38.0,2.0,19.0,500.0,54.0,8.3,1003.8,-11.1,0.0,NNE,1.1,Dingling,2016-03-28 03:00:00
26957,13.0,37.0,2.0,16.0,500.0,57.0,8.2,1003.6,-10.2,0.0,NW,1.3,Dingling,2016-03-28 04:00:00
26958,15.0,35.0,2.0,11.0,400.0,60.0,7.2,1003.1,-8.8,0.0,NW,0.6,Dingling,2016-03-28 05:00:00
26959,19.0,51.0,2.0,12.0,400.0,57.0,7.4,1003.1,-9.1,0.0,NNW,1.5,Dingling,2016-03-28 06:00:00
26960,18.0,58.0,2.0,13.0,400.0,52.0,8.0,1003.4,-9.0,0.0,NW,1.1,Dingling,2016-03-28 07:00:00
26961,35.0,95.0,2.0,31.0,400.0,33.0,9.3,1003.2,-8.3,0.0,NNW,0.7,Dingling,2016-03-28 08:00:00
26962,53.0,238.0,3.0,49.0,500.0,16.0,10.7,1003.4,-9.1,0.0,SW,1.0,Dingling,2016-03-28 09:00:00
26963,69.0,192.0,8.0,64.0,600.0,14.0,11.2,1003.0,-7.6,0.0,N,1.1,Dingling,2016-03-28 10:00:00
26964,51.0,122.0,11.0,68.0,700.0,17.0,12.7,1002.5,-7.4,0.0,NW,0.9,Dingling,2016-03-28 11:00:00
26965,60.0,136.0,14.0,73.0,700.0,23.0,14.3,1001.7,-7.8,0.0,NNW,0.9,Dingling,2016-03-28 12:00:00
26966,50.0,99.0,12.0,62.0,800.0,45.0,15.8,1001.0,-8.5,0.0,SSW,0.8,Dingling,2016-03-28 13:00:00
26967,53.0,91.0,11.0,51.0,800.0,63.0,17.4,999.9,-8.7,0.0,SE,1.2,Dingling,2016-03-28 14:00:00
26968,64.0,118.0,12.0,58.0,800.0,67.0,19.2,999.2,-6.5,0.0,SE,1.3,Dingling,2016-03-28 15:00:00
26969,77.0,154.0,13.0,80.0,800.0,56.0,20.2,998.7,-5.7,0.0,SE,1.7,Dingling,2016-03-28 16:00:00
26970,95.0,182.0,14.0,96.0,800.0,47.0,21.2,998.7,-4.9,0.0,E,0.7,Dingling,2016-03-28 17:00:00
26971,86.0,225.0,9.0,87.0,900.0,41.0,20.3,999.2,-3.4,0.0,SSE,0.7,Dingling,2016-03-28 18:00:00
26972,40.0,413.0,2.0,17.0,900.0,88.0,21.1,1000.5,-7.5,0.0,WNW,5.1,Dingling,2016-03-28 19:00:00
26973,50.0,641.0,2.0,7.0,800.0,88.0,19.0,1002.7,-5.9,0.0,NNW,5.6,Dingling,2016-03-28 20:00:00
26974,21.0,246.0,2.0,6.0,700.0,87.0,17.3,1004.8,-5.3,0.0,N,5.0,Dingling,2016-03-28 21:00:00
26975,10.0,125.0,2.0,5.0,600.0,90.0,16.1,1006.3,-5.7,0.0,NNW,4.9,Dingling,2016-03-28 22:00:00
26976,12.0,135.0,2.0,4.0,500.0,94.0,15.3,1007.1,-5.2,0.0,NNW,6.0,Dingling,2016-03-28 23:00:00
26977,8.0,115.0,2.0,4.0,500.0,94.0,14.2,1007.7,-5.6,0.0,NNW,3.8,Dingling,2016-03-29 00:00:00
26978,7.0,36.0,2.0,3.0,400.0,92.0,13.3,1008.0,-6.9,0.0,NNW,2.4,Dingling,2016-03-29 01:00:00
26979,6.0,6.0,2.0,3.0,400.0,91.0,12.6,1008.1,-8.0,0.0,NNW,2.0,Dingling,2016-03-29 02:00:00
26980,7.0,7.0,2.0,3.0,400.0,196.0,11.4,1007.4,-8.0,0.0,NNW,1.6,Dingling,2016-03-29 03:00:00
26981,4.0,11.0,2.0,7.0,400.0,76.0,9.3,1007.4,-7.4,0.0,N,1.2,Dingling,2016-03-29 04:00:00
26982,5.0,18.0,2.0,14.0,400.0,60.0,9.1,1007.5,-6.4,0.0,N,2.1,Dingling,2016-03-29 05:00:00
26983,7.0,20.0,2.0,11.0,400.0,57.0,7.3,1007.7,-6.1,0.0,ENE,0.7,Dingling,2016-03-29 06:00:00
26984,12.0,50.0,2.0,17.0,400.0,49.0,8.5,1008.9,-5.7,0.0,NNW,1.4,Dingling,2016-03-29 07:00:00
26985,13.0,63.0,2.0,20.0,400.0,48.0,11.2,1009.3,-5.3,0.0,NNW,1.8,Dingling,2016-03-29 08:00:00
26986,15.0,55.0,2.0,15.0,400.0,63.0,14.4,1009.4,-4.9,0.0,SW,1.0,Dingling,2016-03-29 09:00:00
26987,21.0,54.0,3.0,13.714285714285714,500.0,71.0,16.6,1008.9,-5.2,0.0,S,2.4,Dingling,2016-03-29 10:00:00
26988,7.0,50.0,2.0,12.428571428571429,500.0,73.0,18.5,1007.7,-4.9,0.0,SW,2.2,Dingling,2016-03-29 11:00:00
26989,11.0,57.0,2.0,11.142857142857142,400.0,87.0,19.6,1006.6,-6.2,0.0,W,6.7,Dingling,2016-03-29 12:00:00
26990,23.0,167.0,2.0,9.857142857142858,400.0,100.0,21.5,1005.6,-5.4,0.0,WNW,5.9,Dingling,2016-03-29 13:00:00
26991,10.0,87.0,2.0,8.571428571428571,400.0,103.0,22.4,1004.5,-4.7,0.0,W,5.0,Dingling,2016-03-29 14:00:00
26992,11.0,90.0,2.0,7.285714285714285,400.0,106.0,23.5,1003.5,-5.6,0.0,WNW,4.6,Dingling,2016-03-29 15:00:00
26993,9.0,50.0,2.0,6.0,400.0,111.0,23.6,1002.9,-6.5,0.0,W,5.2,Dingling,2016-03-29 16:00:00
26994,11.0,49.0,4.5,4.0,400.0,109.0,23.3,1002.8,-6.7,0.0,W,5.6,Dingling,2016-03-29 17:00:00
26995,11.0,66.0,7.0,4.0,400.0,102.0,22.3,1003.2,-6.5,0.0,WNW,3.8,Dingling,2016-03-29 18:00:00
26996,4.0,48.0,9.5,4.0,400.0,99.0,19.6,1004.1,-6.9,0.0,NW,1.0,Dingling,2016-03-29 19:00:00
26997,4.0,30.0,12.0,3.0,400.0,95.0,18.2,1005.4,-8.1,0.0,NNE,1.6,Dingling,2016-03-29 20:00:00
26998,9.0,24.0,12.0,3.0,400.0,90.0,17.7,1006.2,-8.5,0.0,NE,2.5,Dingling,2016-03-29 21:00:00
26999,6.0,14.0,12.0,3.0,400.0,90.0,16.5,1007.0,-9.5,0.0,NE,2.9,Dingling,2016-03-29 22:00:00
27000,3.0,9.0,12.0,2.0,400.0,91.0,14.9,1007.6,-10.0,0.0,N,1.9,Dingling,2016-03-29 23:00:00
27001,4.0,17.0,12.0,2.0,400.0,93.0,14.5,1008.2,-10.3,0.0,N,2.0,Dingling,2016-03-30 00:00:00
27002,5.0,9.0,12.0,2.0,400.0,92.0,13.8,1008.6,-10.2,0.0,NE,1.5,Dingling,2016-03-30 01:00:00
27003,3.0,13.0,2.0,3.0,400.0,86.0,12.5,1009.0,-10.5,0.0,NNE,1.3,Dingling,2016-03-30 02:00:00
27004,8.0,22.0,2.0,7.0,400.0,69.0,10.0,1009.2,-9.2,0.0,W,0.7,Dingling,2016-03-30 03:00:00
